GeneID	pearson_corr	Best.hit.arabi.name	arabi.symbol	arabi.defline
Sobic.009G189700	0.366524618			
Sobic.003G209600	0.366465499	AT4G29530.1		Pyridoxal phosphate phosphatase-related protein
Sobic.001G377200	0.366426563	AT3G16520.3	UGT88A1	UDP-glucosyl transferase 88A1
Sobic.002G376000	0.366316577	AT1G72310.1	ATL3	RING/U-box superfamily protein
Sobic.004G208700	0.366283743	AT3G54420.1	"ATCHITIV,ATEP3,CHIV,EP3"	homolog of carrot EP3-3 chitinase
Sobic.004G338000	0.366203409	AT1G08650.1	"ATPPCK1,PPCK1"	phosphoenolpyruvate carboxylase kinase 1
Sobic.009G024100	0.366181562	AT3G45850.2		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sobic.009G024100	0.366181562	AT3G45850.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sobic.003G206900	0.366088019	AT3G24420.1		alpha/beta-Hydrolases superfamily protein
Sobic.001G290700	0.366038872	AT3G60150.1		Protein of unknown function (DUF498/DUF598)
Sobic.001G377500	0.365985836	AT3G16670.1		Pollen Ole e 1 allergen and extensin family protein
Sobic.004G229200	0.365932406	AT4G08950.1	EXO	Phosphate-responsive 1 family protein
Sobic.005G218700	0.36588141	AT5G43470.2	"HRT,RCY1,RPP8"	Disease resistance protein (CC-NBS-LRR class) family
Sobic.002G302700	0.36585906	AT1G70150.1		zinc ion binding
Sobic.009G073000	0.36584593	AT5G11930.1		Thioredoxin superfamily protein
Sobic.008G035600	0.365611246	AT5G54010.1		UDP-Glycosyltransferase superfamily protein
Sobic.007G221400	0.365530836	AT4G26590.1	"ATOPT5,OPT5"	oligopeptide transporter 5
Sobic.009G148100	0.365427118	AT4G09460.1	"AtMYB6,MYB6"	myb domain protein 6
Sobic.006G258800	0.365400719	AT4G22260.1	"IM,IM1"	Alternative oxidase family protein
Sobic.002G360301	0.365284052			
Sobic.008G109700	0.365104697	AT5G24530.1	DMR6	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sobic.002G428400	0.365011106	AT2G38480.1		Uncharacterised protein family (UPF0497)
Sobic.003G149000	0.364971404	AT4G15920.1		Nodulin MtN3 family protein
Sobic.007G044900	0.364908135	AT5G07990.1	"CYP75B1,D501,TT7"	Cytochrome P450 superfamily protein
Sobic.001G064500	0.364862451	AT5G22060.1	"ATJ2,J2"	DNAJ homologue 2
Sobic.001G064500	0.364862451	AT3G44110.1	"ATJ,ATJ3"	DNAJ homologue 3
Sobic.004G097700	0.364833418	AT4G32980.1	ATH1	homeobox gene 1
Sobic.006G034400	0.364831422	AT4G12290.1		Copper amine oxidase family protein
Sobic.003G327800	0.36443972	AT2G40890.1	CYP98A3	"cytochrome P450, family 98, subfamily A, polypeptide 3"
Sobic.003G389100	0.36441521	AT3G25500.1	"AFH1,AHF1,ATFH1,FH1"	formin homology 1
Sobic.004G060000	0.364292333	AT2G19090.1		Protein of unknown function (DUF630 and DUF632)
Sobic.003G082300	0.364238317	AT1G53540.1		HSP20-like chaperones superfamily protein
Sobic.003G080100	0.364153374	AT5G39020.1		Malectin/receptor-like protein kinase family protein
Sobic.006G109100	0.364149592	AT1G25220.1	"ASB1,TRP4,WEI7"	anthranilate synthase beta subunit 1
Sobic.002G264800	0.36412706	AT1G21500.1		
Sobic.004G069850	0.364121237	AT4G35220.1		Cyclase family protein
Sobic.009G076800	0.364094544	AT1G53380.1		Plant protein of unknown function (DUF641)
Sobic.004G064900	0.364051874	AT5G13210.1		"Uncharacterised conserved protein UCP015417,  vWA"
Sobic.008G056700	0.364028535			
Sobic.007G131600	0.363905478	AT2G01900.1		DNAse I-like superfamily protein
Sobic.003G395900	0.363876564	AT2G39890.1	"ATPROT1,PROT1"	proline transporter 1
Sobic.006G002300	0.363755904	AT5G45480.1		Protein of unknown function (DUF594)
Sobic.010G213800	0.363689504	AT5G57685.1	"ATGDU3,GDU3,LSB1"	glutamine dumper 3
Sobic.002G366600	0.363675954			
Sobic.001G243300	0.363616313	AT5G43860.1	"ATCLH2,CLH2"	chlorophyllase 2
Sobic.001G296300	0.363595606	AT5G47230.1	"ATERF-5,ATERF5,ERF5"	ethylene responsive element binding factor 5
Sobic.002G415400	0.363579759			
Sobic.004G214500	0.36352816	AT2G23360.1		Plant protein of unknown function (DUF869)
Sobic.002G237600	0.363511235	AT5G22500.1	FAR1	fatty acid reductase 1
Sobic.009G034300	0.363478591	AT3G62160.1		HXXXD-type acyl-transferase family protein
Sobic.002G388800	0.363472132	AT2G46950.1	CYP709B2	"cytochrome P450, family 709, subfamily B, polypeptide 2"
Sobic.009G156900	0.363424754	AT2G29670.1		Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.009G156900	0.363424754	AT1G07280.2		Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.004G143100	0.363373615	AT1G09900.1		Pentatricopeptide repeat (PPR-like) superfamily protein
Sobic.002G208700	0.3633156	AT2G24720.1	"ATGLR2.2,GLR2.2"	glutamate receptor 2.2
Sobic.002G244300	0.363280065	AT2G04780.1	FLA7	FASCICLIN-like arabinoogalactan 7
Sobic.002G306800	0.363181812	AT2G35660.1	CTF2A	FAD/NAD(P)-binding oxidoreductase family protein
Sobic.002G396800	0.363115932	AT3G21530.1		DNAse I-like superfamily protein
Sobic.005G195200	0.363080154	AT5G67390.1		
Sobic.005G195200	0.363080154	AT5G67390.2		
Sobic.004G038500	0.36288532	AT2G41830.1		Uncharacterized protein
Sobic.001G003700	0.362873149	AT4G22790.1		MATE efflux family protein
Sobic.003G198400	0.362791674	AT5G57070.1		hydroxyproline-rich glycoprotein family protein
Sobic.009G128800	0.362771166	AT3G06150.1		
Sobic.010G160600	0.362660984	AT1G06330.1		Heavy metal transport/detoxification superfamily protein 
Sobic.001G103800	0.362596284	AT1G27480.1		alpha/beta-Hydrolases superfamily protein
Sobic.006G116000	0.362553775	AT5G55480.1	SVL1	SHV3-like 1
Sobic.009G135500	0.362515067	AT4G15560.1	"CLA,CLA1,DEF,DXPS2,DXS"	Deoxyxylulose-5-phosphate synthase
Sobic.002G219300	0.362497471	AT2G41940.1	ZFP8	zinc finger protein 8
Sobic.009G244200	0.362449615	AT4G24660.1	"ATHB22,HB22,MEE68"	homeobox protein 22
Sobic.009G217600	0.362389751	AT5G55090.1	MAPKKK15	mitogen-activated protein kinase kinase kinase 15
Sobic.002G085100	0.362230231	AT3G55700.1		UDP-Glycosyltransferase superfamily protein
Sobic.005G103600	0.362138696			
Sobic.007G084200	0.362024014	AT1G16860.1		Ubiquitin-specific protease family C19-related protein
Sobic.007G047300	0.361944139	AT5G54160.1	"ATOMT1,OMT1"	O-methyltransferase 1
Sobic.002G299300	0.361853987	AT1G31050.1		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sobic.009G075600	0.361827016	AT1G78600.1	"DBB3,LZF1,STH3"	light-regulated zinc finger protein 1
Sobic.001G417200	0.36178232	AT4G32260.1		"ATPase, F0 complex, subunit B/B\', bacterial/chloroplast"
Sobic.003G067800	0.361641684	AT2G47710.1		Adenine nucleotide alpha hydrolases-like superfamily protein
Sobic.010G245900	0.361633746			
Sobic.004G193900	0.361585675			
Sobic.006G090300	0.361578291	AT1G59940.1	ARR3	response regulator 3
Sobic.006G120500	0.361541103	AT3G27540.1		"beta-1,4-N-acetylglucosaminyltransferase family protein"
Sobic.005G064600	0.361442924	AT1G77450.1	"anac032,NAC032"	NAC domain containing protein 32
Sobic.005G099700	0.361402409	AT1G32520.1		
Sobic.003G024900	0.361343229	AT1G65520.1	"ATECI1,ECHIC,ECI1,PEC11"	"delta(3), delta(2)-enoyl CoA isomerase 1"
Sobic.004G252200	0.361288017	AT5G16000.1	NIK1	NSP-interacting kinase 1
Sobic.005G172400	0.361152302	AT3G23400.1	FIB4	Plastid-lipid associated protein PAP / fibrillin family protein
Sobic.003G036300	0.360787873	AT1G35190.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sobic.009G131400	0.36077116	AT1G03220.1		Eukaryotic aspartyl protease family protein
Sobic.001G409300	0.360696135			
Sobic.002G353200	0.36067514	AT1G19350.3	"BES1,BZR2"	Brassinosteroid signalling positive regulator (BZR1) family protein
Sobic.002G395200	0.360620213	AT5G23530.1	"AtCXE18,CXE18"	carboxyesterase 18
Sobic.001G176800	0.360449373	AT4G16447.1		
Sobic.006G026000	0.360353584			
Sobic.010G062000	0.360300862			
Sobic.005G190800	0.360172415	AT1G64970.1	"G-TMT,TMT1,VTE4"	gamma-tocopherol methyltransferase
Sobic.010G261100	0.360127701	AT1G62770.1		Plant invertase/pectin methylesterase inhibitor superfamily protein
Sobic.008G115500	0.360105571	AT3G03800.1	"ATSYP131,SYP131"	syntaxin of plants 131
Sobic.001G505300	0.359971064	AT5G22920.1		CHY-type/CTCHY-type/RING-type Zinc finger protein
Sobic.008G182800	0.359934118	AT4G11650.1	"ATOSM34,OSM34"	osmotin 34
Sobic.008G011200	0.359867535	AT4G14480.1		Protein kinase superfamily protein
Sobic.004G299850	0.359818278	AT5G53560.1	"ATB5-A,ATCB5-E,B5 #2,CB5-E"	cytochrome B5 isoform E
Sobic.005G012000	0.359743246	AT5G58380.1	"CIPK10,PKS2,SIP1,SNRK3.8"	SOS3-interacting protein 1
Sobic.002G345800	0.359710376	AT5G26330.1		Cupredoxin superfamily protein
Sobic.009G242100	0.359594321	AT3G25690.2	CHUP1	Hydroxyproline-rich glycoprotein family protein
Sobic.004G338800	0.359579943	AT4G28530.1	"anac074,NAC074"	NAC domain containing protein 74
Sobic.009G074100	0.359527439	AT1G55190.1	"PRA1.F2,PRA7"	PRA1 (Prenylated rab acceptor) family protein
Sobic.010G030900	0.359522657	AT3G18180.1		Glycosyltransferase family 61 protein
Sobic.008G079300	0.359520079	AT3G62760.1	ATGSTF13	Glutathione S-transferase family protein
Sobic.010G057000	0.359456583	AT2G43290.1	MSS3	Calcium-binding EF-hand family protein
Sobic.007G045500	0.359438182	AT3G47420.1	"ATPS3,PS3"	phosphate starvation-induced gene 3
Sobic.002G382800	0.359219291			
Sobic.002G145600	0.359193211			
Sobic.009G248000	0.359144567	AT2G46150.1		Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Sobic.007G126400	0.359057111	AT3G01470.1	"ATHB-1,ATHB1,HAT5,HB-1,HD-ZIP-1"	homeobox 1
Sobic.001G348100	0.358983376	AT5G48230.2	"ACAT2,EMB1276"	acetoacetyl-CoA thiolase 2
Sobic.004G139700	0.358784114	AT4G12910.1	scpl20	serine carboxypeptidase-like 20
Sobic.004G139700	0.358784114	AT3G25420.1	scpl21	serine carboxypeptidase-like 21
Sobic.003G154400	0.358780514	AT3G17180.1	scpl33	serine carboxypeptidase-like 33
Sobic.001G347901	0.358725599	AT3G16080.1		Zinc-binding ribosomal protein family protein
Sobic.005G169200	0.358706958	AT3G04720.1	"HEL,PR-4,PR4"	pathogenesis-related 4
Sobic.007G195800	0.358633125	AT5G36290.2		Uncharacterized protein family (UPF0016)
Sobic.008G114700	0.358501106	AT1G05260.1	"RCI3,RCI3A"	Peroxidase superfamily protein
Sobic.004G002000	0.358437535			
Sobic.003G358200	0.358394897	AT3G54120.1		Reticulon family protein
Sobic.002G374400	0.358327669	AT3G14172.1		
Sobic.001G074300	0.358310339	AT3G43980.1		Ribosomal protein S14p/S29e family protein
Sobic.004G300600	0.358299313	AT1G33260.2		Protein kinase superfamily protein
Sobic.002G180800	0.358287458	AT4G33090.1	"APM1,ATAPM1"	aminopeptidase M1
Sobic.004G273500	0.358276443	AT5G64410.1	"ATOPT4,OPT4"	oligopeptide transporter 4
Sobic.002G161400	0.358235435	AT5G35970.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sobic.002G357800	0.358222856	AT4G37650.1	"SGR7,SHR"	GRAS family transcription factor
Sobic.004G210800	0.358137276	AT5G48335.1		
Sobic.009G097300	0.358032763	AT2G30360.1	"CIPK11,PKS5,SIP4,SNRK3.22"	SOS3-interacting protein 4
Sobic.001G282100	0.357754093	AT2G02040.1	"ATPTR2,ATPTR2-B,NTR1,PTR2,PTR2-B"	peptide transporter 2
Sobic.006G041700	0.357718085	AT1G52340.1	"ABA2,ATABA2,ATSDR1,GIN1,ISI4,SDR1,SIS4,SRE1"	NAD(P)-binding Rossmann-fold superfamily protein
Sobic.010G019700	0.357707155	AT2G45510.1	CYP704A2	"cytochrome P450, family 704, subfamily A, polypeptide 2"
Sobic.004G122000	0.357695066	AT2G20130.1	LCV1	like COV 1
Sobic.004G154466	0.357637491			
Sobic.004G011201	0.357556604	AT5G52250.1		Transducin/WD40 repeat-like superfamily protein
Sobic.002G305600	0.357553894	AT1G22360.1	"AtUGT85A2,UGT85A2"	UDP-glucosyl transferase 85A2
Sobic.001G365700	0.357446346	AT3G07950.1		rhomboid protein-related
Sobic.010G143300	0.357420794	AT5G50150.1		Protein of Unknown Function (DUF239)
Sobic.010G143300	0.357420794	AT1G23340.2		Protein of Unknown Function (DUF239)
Sobic.008G164900	0.357318067	AT5G44550.1		Uncharacterised protein family (UPF0497)
Sobic.002G424800	0.357317428	AT1G14370.1	"APK2A,PBL2"	protein kinase 2A
Sobic.003G263100	0.357298151	AT1G18390.2		Protein kinase superfamily protein
Sobic.009G253300	0.357249904	AT5G47390.1		myb-like transcription factor family protein
Sobic.003G239700	0.356744117	AT1G29050.1	TBL38	TRICHOME BIREFRINGENCE-LIKE 38
Sobic.002G232200	0.356635719	AT5G65380.1		MATE efflux family protein
Sobic.009G134000	0.356414646	AT1G03440.1		Leucine-rich repeat (LRR) family protein
Sobic.001G112800	0.356402413			
Sobic.003G111200	0.355977392	AT1G72060.1		serine-type endopeptidase inhibitors
Sobic.008G119000	0.355949386	AT5G50260.1		Cysteine proteinases superfamily protein
Sobic.003G410800	0.355907213	AT1G27440.1	"ATGUT1,GUT2,IRX10"	Exostosin family protein
Sobic.001G345900	0.355825873	AT5G10380.1	"ATRING1,RING1"	RING/U-box superfamily protein
Sobic.002G319100	0.355814509	AT4G21870.1		HSP20-like chaperones superfamily protein
Sobic.001G364200	0.355612981	AT5G07990.1	"CYP75B1,D501,TT7"	Cytochrome P450 superfamily protein
Sobic.006G131600	0.355596862	AT4G03290.1		EF hand calcium-binding protein family
Sobic.009G150000	0.355489338	AT5G17210.1		Protein of unknown function (DUF1218)
Sobic.009G150000	0.355489338	AT5G17210.2		Protein of unknown function (DUF1218)
Sobic.008G162000	0.35548598	AT1G79230.1	"ATMST1,ATRDH1,MST1,ST1,STR1"	mercaptopyruvate sulfurtransferase 1
Sobic.010G092600	0.355357302	AT5G37820.1	"NIP4;2,NLM5"	NOD26-like intrinsic protein 4;2
Sobic.009G079100	0.355256718	AT1G56720.3		Protein kinase superfamily protein
Sobic.004G249400	0.355184472	AT1G25450.1	"CER60,KCS5"	3-ketoacyl-CoA synthase 5
Sobic.004G166600	0.355156332	AT5G22390.1		Protein of unknown function (DUF3049)
Sobic.006G194200	0.355150426	AT5G47060.1		Protein of unknown function (DUF581)
Sobic.001G150033	0.355115765			
Sobic.001G366500	0.35509944	AT5G06900.1	CYP93D1	"cytochrome P450, family 93, subfamily D, polypeptide 1"
Sobic.006G208800	0.355085987	AT3G13060.2	ECT5	evolutionarily conserved C-terminal region 5
Sobic.003G427200	0.355059178	AT3G54470.1		uridine 5\'-monophosphate synthase / UMP synthase (PYRE-F) (UMPS)
Sobic.009G190000	0.355029192	AT1G04770.1		Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.002G422200	0.354993128	AT5G17780.2		alpha/beta-Hydrolases superfamily protein
Sobic.003G192400	0.354980534	AT1G70250.1		"receptor serine/threonine kinase, putative"
Sobic.010G059000	0.354765426	AT5G35200.1		ENTH/ANTH/VHS superfamily protein
Sobic.010G018500	0.354653685	AT5G52180.1		
Sobic.003G268700	0.354649234	AT4G26890.1	MAPKKK16	mitogen-activated protein kinase kinase kinase 16
Sobic.006G084201	0.354644199	AT4G24660.1	"ATHB22,HB22,MEE68"	homeobox protein 22
Sobic.007G173300	0.354643413	AT1G09890.1		Rhamnogalacturonate lyase family protein
Sobic.002G128800	0.354404426	AT3G15480.1		Protein of unknown function (DUF1218)
Sobic.001G520800	0.354400943	AT4G38225.3		
Sobic.001G454900	0.354395589	AT1G51340.2		MATE efflux family protein
Sobic.003G344700	0.354350116	AT2G38290.1	"AMT2,AMT2;1,ATAMT2"	ammonium transporter 2
Sobic.003G344700	0.354350116	AT2G38290.2	"AMT2,AMT2;1,ATAMT2"	ammonium transporter 2
Sobic.009G001300	0.354278262	AT5G07290.1	"AML4,ML4"	MEI2-like 4
Sobic.005G217900	0.354224043	AT3G13510.1		Protein of Unknown Function (DUF239)
Sobic.006G026700	0.354166615			
Sobic.009G102800	0.354145136	AT4G18640.1	MRH1	Leucine-rich repeat protein kinase family protein
Sobic.010G090301	0.354112827	AT1G78020.1		Protein of unknown function (DUF581)
Sobic.004G002600	0.354102526	AT5G66170.3	STR18	sulfurtransferase 18
Sobic.007G118301	0.354014609	AT4G11070.1	"AtWRKY41,WRKY41"	WRKY family transcription factor
Sobic.003G273000	0.35390073	AT1G51760.1	"IAR3,JR3"	peptidase M20/M25/M40 family protein
Sobic.006G118000	0.353849656	AT2G33855.1		
Sobic.002G404800	0.353783256	AT3G20240.1		Mitochondrial substrate carrier family protein
Sobic.003G331700	0.353756101	AT4G11650.1	"ATOSM34,OSM34"	osmotin 34
Sobic.001G077800	0.353754789	AT5G42630.1	"ATS,KAN4"	Homeodomain-like superfamily protein
Sobic.001G225500	0.353680248			
Sobic.006G103601	0.35360752			
Sobic.006G278100	0.353598849	AT1G45688.1		
Sobic.001G523000	0.353428828			
Sobic.003G098100	0.35340842	AT5G37820.1	"NIP4;2,NLM5"	NOD26-like intrinsic protein 4;2
Sobic.006G191600	0.353343398	AT5G56550.1	"ATOXS3,OXS3"	oxidative stress 3
Sobic.002G338400	0.353212294	AT4G27350.1		Protein of unknown function (DUF1223)
Sobic.004G265400	0.353210269	AT3G45980.1	"H2B,HTB9"	Histone superfamily protein
Sobic.001G007300	0.353087617	AT1G24450.1	NFD2	Ribonuclease III family protein
Sobic.002G370600	0.353044691	AT2G04039.1		
Sobic.004G354700	0.352999518	AT5G23280.1		TCP family transcription factor 
Sobic.003G041200	0.352977223	AT2G25735.1		
Sobic.001G442200	0.352887374	AT1G14700.1	"ATPAP3,PAP3"	purple acid phosphatase 3
Sobic.004G224766	0.352840117	AT5G23210.2	SCPL34	serine carboxypeptidase-like 34
Sobic.006G191800	0.352655771	AT5G59970.1		Histone superfamily protein
Sobic.001G100700	0.352630334			
Sobic.001G405800	0.352458425	AT3G08970.1	"ATERDJ3A,TMS1"	DNAJ heat shock N-terminal domain-containing protein
Sobic.003G228400	0.352282703	AT3G14680.1	CYP72A14	"cytochrome P450, family 72, subfamily A, polypeptide 14"
Sobic.003G081900	0.352218143	AT1G53540.1		HSP20-like chaperones superfamily protein
Sobic.006G118400	0.351946342	AT1G14130.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sobic.008G038300	0.3519303	AT3G59400.1	GUN4	enzyme binding;tetrapyrrole binding
Sobic.009G204100	0.351746109	AT5G56550.1	"ATOXS3,OXS3"	oxidative stress 3
Sobic.003G244100	0.351721076	AT2G46270.1	GBF3	G-box binding factor 3
Sobic.004G328900	0.351629419	AT1G64980.1		Nucleotide-diphospho-sugar transferases superfamily protein
Sobic.004G278100	0.351566327	AT4G17670.1		Protein of unknown function (DUF581)
Sobic.004G034100	0.351550271	AT1G64530.1		Plant regulator RWP-RK family protein
Sobic.001G306600	0.351413971	AT4G37000.1	"ACD2,ATRCCR"	accelerated cell death 2 (ACD2)
Sobic.001G414400	0.351385311	AT1G07710.1		Ankyrin repeat family protein
Sobic.003G088400	0.35127948			
Sobic.001G418200	0.351255404	AT5G48540.1		receptor-like protein kinase-related family protein
Sobic.006G068400	0.351249648	AT1G17450.2		B-block binding subunit of TFIIIC
Sobic.004G024300	0.351240027	AT2G44740.1	CYCP4;1	cyclin p4;1
Sobic.003G041900	0.351209805	AT3G63210.1	MARD1	Protein of unknown function (DUF581)
Sobic.001G140200	0.351176267	AT4G08150.1	"BP,BP1,KNAT1"	KNOTTED-like from Arabidopsis thaliana
Sobic.002G041100	0.35099469	AT5G36160.1		Tyrosine transaminase family protein
Sobic.002G041100	0.35099469	AT5G53970.1		Tyrosine transaminase family protein
Sobic.003G228300	0.350962509	AT3G14680.1	CYP72A14	"cytochrome P450, family 72, subfamily A, polypeptide 14"
Sobic.003G233000	0.35058154	AT2G15480.2	UGT73B5	UDP-glucosyl transferase 73B5
Sobic.004G272700	0.350448289	AT1G65060.1	4CL3	4-coumarate:CoA ligase 3
Sobic.001G104700	0.350215515	AT5G65840.1		Thioredoxin superfamily protein
Sobic.003G290500	0.350131392	AT2G19770.1	PRF5	profilin 5
Sobic.002G172401	0.35012067	AT5G60860.1	"AtRABA1f,RABA1f"	RAB GTPase homolog A1F
Sobic.004G350900	0.350007152	AT2G45910.1		U-box domain-containing protein kinase family protein
Sobic.008G124000	0.349826281	AT1G28650.1		GDSL-like Lipase/Acylhydrolase superfamily protein
Sobic.010G239900	0.349698967	AT3G50210.3		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sobic.010G239900	0.349698967	AT3G50210.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Sobic.003G047600	0.349660844	AT2G36780.1		UDP-Glycosyltransferase superfamily protein
Sobic.001G530350	0.349650663	AT5G62150.1		peptidoglycan-binding LysM domain-containing protein
Sobic.006G060800	0.349372846			
Sobic.006G239300	0.349296037	AT4G32140.1		EamA-like transporter family
Sobic.004G189400	0.349265037			
Sobic.001G012700	0.349210572	AT4G19970.1		
Sobic.002G312300	0.34907044	AT1G53160.1	SPL4	squamosa promoter binding protein-like 4
Sobic.002G312300	0.34907044	AT1G02065.2	SPL8	squamosa promoter binding protein-like 8
Sobic.002G425300	0.348963478	AT1G15100.1	RHA2A	RING-H2 finger A2A
Sobic.004G276100	0.348946072			
Sobic.002G411900	0.348937261	AT3G16510.1		Calcium-dependent lipid-binding (CaLB domain) family protein
Sobic.001G289100	0.348919899	AT4G17870.1	"PYR1,RCAR11"	Polyketide cyclase/dehydrase and lipid transport superfamily protein
Sobic.001G439700	0.348729955	AT2G16700.1	"ADF5,ATADF5"	actin depolymerizing factor 5
